,date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,state,county,city,latitude,longitude,notes,fatalities,days_since_last
1956,2020-01-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 5 January, around 80 people protested in Brest against the operation of a battery plant near the city. [size=around 80]",0,-7 days +00:00:00.000000000
1957,2020-01-04,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Polotsk,Polotsk,55.4879,28.7856,"On 4 January, BSDP-PA activists held a rally in Polotsk of the Vitebsk region against the plans of integration between Belarus and Russia. [size=no report]",0,
1958,2020-01-01,Battles,Armed clash,Unidentified Armed Group (Belarus),,Political Militias,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS POLITICAL MILITIA,Vitebsk,Verkhnyadzvinsk,Verkhnyadzvinsk,55.7777,27.9389,"On 1 January, an individual threw two bottles of inflammable liquid into the Verkhnyadzvinsk police department of the Vitebsk region and injured two policemen upon immediate arrest. The attacker, having no political affiliation, claimed that he wanted to show an attempt of overthrowing the current regime in Belarus.",0,
1959,2019-12-29,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 29 December, around 100 people protested in Brest against the operation of a battery plant near the city. [size=around 100]",0,-7 days +00:00:00.000000000
1960,2019-12-29,Protests,Peaceful protest,Protesters (Belarus),BCD: Belarusian Christian Democracy,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"On 29 December 2019, around 15 people rallied in Vitebsk against the rumoured plans of integration between Belarus and Russia. The protest was organized by a BCD leader. No protester was arrested by the police. [size=around 15]",0,-56 days +00:00:00.000000000
1961,2019-12-29,Protests,Peaceful protest,Protesters (Belarus),Women (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 29 December 2019, at least 10 people protested in Kyiv square of Minsk against violence targeting women, demanding legislation to prosecute respective crimes. [size=at least 10]",0,-8 days +00:00:00.000000000
1962,2019-12-28,Protests,Peaceful protest,Protesters (Belarus),Women (Belarus); Anarchists (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Savetski,53.9538,27.5953,"On 28 December 2019, around 50 people, including anarchists, protested in Druzhby Narodov Park of Minsk against violence targeting women. [size=around 50]",0,-42 days +00:00:00.000000000
1963,2019-12-22,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 22 December, around 100 locals protested in Brest against the operation of a battery plant near the city. [size=around 100]",0,-4 days +00:00:00.000000000
1964,2019-12-22,Protests,Peaceful protest,Protesters (Belarus),Students (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Lida,Lida,53.8833,25.2997,"On 22 December, around 10 people, mostly students, protested in Lida of the Hrodna region against the integration of Belarus and Russia. Protesters left the scene when the police arrived. [size=around 10]",0,-56 days +00:00:00.000000000
1965,2019-12-21,Protests,Peaceful protest,Protesters (Belarus),Journalists (Belarus); BPF: Conservative Christian Party of the Belarusian People's Front; BCD: Belarusian Christian Democracy; MFF: Movement 'For Freedom'; European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 21 December, between 200 and 250 people protested in the Kastrychnickaja square of Minsk, condemning the rumoured plans of further integration of Belarus and Russia. BPF, BCD, MFF, European Belarus members, as well as bloggers, participated in the rally. The police did not disperse the unsanctioned protest, but retained certain protest leaders in advance. [size=200-250]",0,-1 days +00:00:00.000000000
1966,2019-12-21,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Orsha,Orsha,54.5081,30.4172,"On 21 December, several people rallied in Orsha of the Vitebsk region against the rumoured plans of integration between Belarus and Russia. [size=several]",0,
1967,2019-12-20,Protests,Peaceful protest,Protesters (Belarus),BPF: Conservative Christian Party of the Belarusian People's Front; BCD: Belarusian Christian Democracy; MFF: Movement 'For Freedom'; European Belarus; BSDP-PA: Belarusian Social Democratic Party-People's Assembly; Youth Bloc,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 20 December, at least 1500 people marched from the Kastrychnickaja square to the Nezalezhnosti square and back to protest against the rumoured plans of integration of Belarus and Russia. BPF, BCD, BSDP-PA, European Belarus, MFF, Youth Bloc members took part in the rally. The police did not disperse the unsanctioned rally. [size=at least 1500]",0,-1 days +00:00:00.000000000
1968,2019-12-20,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Pinsk,Pinsk,52.1229,26.0951,"On 20 December, 11 people protested in Pinsk of the Brest region against the rumoured plans of integration between Russia and Belarus. The police did not disperse the unsanctioned rally. [size=11]",0,
1969,2019-12-19,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly; Anarchist Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Maskouski,53.8705,27.4894,"On 19 December, several BSDP-PA members and anarchists held a solidarity rally outside the Saint Simon and Helen Church in Minsk, demanding freedom to political prisoners. [size=several]",0,-43 days +00:00:00.000000000
1970,2019-12-19,Protests,Peaceful protest,Protesters (Belarus),BCD: Belarusian Christian Democracy; Belarusian Green Party; MFF: Movement 'For Freedom'; OGP: United Civic Party of Belarus; Razam Movement,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 29 December, around 100 people protested on Kastrychnickaja square and Nezalezhnosti square against the plans of integration between Belarus and Russia, as well as against the Lukashenko regime. The protesters also demanded the release of the leaders of the previous protests against the integration plans. The police did not disperse the unsanctioned rally. BCD, OGP, Razam, MFF members, as well as Belarusian Greens, participated in the rally. [size=around 100]",0,-11 days +00:00:00.000000000
1971,2019-12-18,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 18 December, tens of truck drivers protested by driving slowly on the M1 highway outside Brest, demanding solutions to the lack of transit permits for Poland. [size=tens]",0,-3 days +00:00:00.000000000
1972,2019-12-15,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 15 December, around 100 people protested in Brest against the operation of a car battery plant near the city and condemned a court decision dismissing the registration of a local environmental group. [size=around 100]",0,-7 days +00:00:00.000000000
1973,2019-12-15,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 15 December, between 70 and 100 people protested in Grodno against the rumoured plans of further integration between Belarus and Russia. The police did not disperse the unsanctioned protest. [size=70-100]",0,-112 days +00:00:00.000000000
1974,2019-12-13,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Baranovichy,Baranovichi,53.1327,26.0139,"On 13 December, around 25 taxi drivers protested in Baranovichi of the Brest region against the newly imposed tariffs. [size=around 25]",0,-39 days +00:00:00.000000000
1975,2019-12-08,Protests,Peaceful protest,Protesters (Belarus),BPF: Conservative Christian Party of the Belarusian People's Front; BCD: Belarusian Christian Democracy; MF: Young Front; Razam Movement; European Belarus; BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 8 December, at least 600 people marched in Minsk from the Kastrynickaja square to the Peramohi square onto the Russian Embassy to protest the rumoured plans about the integration of Belarus and Russia. BCD, BPF, Young Front, BSDP-PA, European Belarus, as well as Razam Movement members participated in the rally. Despite large presence, the police did not disperse the unsactioned protest. [size=at least 600]",0,-1 days +00:00:00.000000000
1976,2019-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 8 December, at least 150 people protested in Brest against the construction of a battery plant near the city and against the rumoured plans of integration of Russia and Belarus. [size=at least 150]",0,-7 days +00:00:00.000000000
1977,2019-12-07,Protests,Protest with intervention,Protesters (Belarus),BPF: Conservative Christian Party of the Belarusian People's Front; BCD: Belarusian Christian Democracy; BSDP-PA: Belarusian Social Democratic Party-People's Assembly; European Belarus; MF: Young Front; MFF: Movement 'For Freedom'; OGP: United Civic Party of Belarus; Razam Movement; Students (Belarus); Labour Group (Belarus); Protesters (Russia); Orthodox Christian Group (Belarus),Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 7 December, around 1000 people marched on the Nezalezhnosti street, Svabody Square, and Kastrycnickaja square against the rumoured plans of integration of Belarus with Russia. Members of BPF, BCD, MFF, Razam Movement, OGP, European Belarus, BSDP-PA, MF: Young Front, as well as students, pensioners, Orthodox priests and some Russian citizens, attended the rally. The police did not break the unsanctioned protest, but minor scuffles and the arrest of a counter-protester took place. [size=around 1000]",0,-2 days +00:00:00.000000000
1978,2019-12-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 5 December, two women and one man held a protest performance outside the Russian Embassy in Minsk, declaring the refusal of Belarusians to integrate with Russia. [size=3]",0,-19 days +00:00:00.000000000
1979,2019-12-01,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 1 December, at least 100 people marched in central Brest against the operation of a battery plant near the city. [size=at least 100]",0,-7 days +00:00:00.000000000
1980,2019-11-30,Protests,Peaceful protest,Protesters (Belarus),Razam Movement,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Kapyl,Siemiezava,52.9495,27.0033,"On 30 November 2019, 30 people, including members of the Razam Movement, held a commemorative rally for the Slutsk 1920 rebellion in Siemiezava of the Minsk region. Several participants held anti-governmental banners and traditional Belarusian flags. [size=30]",0,
1981,2019-11-30,Protests,Peaceful protest,Protesters (Belarus),Razam Movement,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Kapyl,Hrozawa,53.1710,27.3326,"On 30 November 2019, 30 people, including members of the Razam Movement, held a commemorative rally for the Slutsk 1920 rebellion in Hrozawa of the Minsk region. Several participants held anti-governmental banners and traditional Belarusian flags. [size=30]",0,
1982,2019-11-24,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 24 November, around 150 people marched in Brest against the construction of a battery plant near the city. A local blogger was attending the rally. [size=around 150]",0,-7 days +00:00:00.000000000
1983,2019-11-17,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 17 November, about 60 taxi drivers protested in Mogilev, demanding higher tariffs. [size=about 60]",0,-12 days +00:00:00.000000000
1984,2019-11-17,Strategic developments,Other,Government of Belarus (1994-),,State Forces,,,NaN,SOLE MILITARY ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 17 November, 110 new parliament members were elected in Belarus, with nearly all of them reportedly belonging to parties loyal to president Aleksandar Lukashenka. While leaving the Belarusian political system stable, the elections were condemned by national and international observers due to widespread blackmail, pressure to vote, limited public space and bans for opposition candidates.",0,-25 days +00:00:00.000000000
1985,2019-11-17,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 17 November, around 100 people marched in Brest against the construction of a battery plant near the city and against electoral frauds. [size=around 100]",0,-7 days +00:00:00.000000000
1986,2019-11-16,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Savetski,53.9538,27.5953,"On 16 November, a protest was held by taxi drivers outside the Korona supermarket in the Savetski district of Minsk, where the protesters demanded higher tariffs and better working conditions. [size=no report]",0,-204 days +00:00:00.000000000
1987,2019-11-16,Protests,Peaceful protest,Protesters (Belarus),Youth Bloc,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 16 November, around 100 young people held an electoral rally of the Youth Bloc on Zybitskaya street in Minsk, demanding the modification of the conscription law, the development of the education system, as well as the softening of the drug policy in Belarus. [size=around 100]",0,0 days 00:00:00.000000000
1988,2019-11-16,Protests,Protest with intervention,Protesters (Belarus),BCD: Belarusian Christian Democracy; BSDP-PA: Belarusian Social Democratic Party-People's Assembly; Razam Movement; European Belarus; Journalists (Belarus),Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 16 November, approximately 300 people marched from the Freedom Square to the Independence Square, outside the Central Electoral Commission of Belarus, protesting against the integration with Russia, against the Astravets power plant and demanding Aleksandr Lukashenka's resignation. Protesters were supporters of the European Belarus, BSDP-PA, Razam Movement, and BCD. Policemen in civilian clothing attempted to restrict access to microphone of several protesters, while violently pushing local RFE/RL journalists out of the protest location. [size=approximately 300]",0,-1 days +00:00:00.000000000
1989,2019-11-16,Protests,Peaceful protest,Protesters (Belarus),OGP: United Civic Party of Belarus; BCD: Belarusian Christian Democracy; Belarusian Green Party; Journalists (Belarus); BPL-JW: Belarusian Left Party A Just World,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 16 November, approximately 300 people held an electoral protest in Gomel, demanding fair elections, better education and healthcare systems, softer drug policy, solutions to environmental problems. Belarusian Greens, BCD, OGP, BPL-JW members, as well as bloggers, attended the rally. [size=approximately 300]",0,0 days 00:00:00.000000000
1990,2019-11-16,Violence against civilians,Attack,Police Forces of Belarus (1994-),,State Forces,Civilians (Belarus),,Civilians,MILITARY VERSUS CIVILIANS,Gomel,Gomel,Gomel,52.4345,30.9754,"On 16 November, two assistants of an MP candidate were reportedly beaten by police in Gomel region, while trying to investigate the cause of another candidate's arrest. One of the assistants had been severely injured after being hit in the face.",0,-6 days +00:00:00.000000000
1991,2019-11-15,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly; Razam Movement; European Belarus; Journalists (Belarus); Students (Belarus); OGP: United Civic Party of Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 15 November, between 200 and 1000 people marched from the Kastrynickaja square to the Freedom Square in Minsk, demanding the authorities to stop the construction of the Astravets NPP, to stop the integration with Russia, as well as the resignation of president Aleksandr Lukashenka. European Belarus, Razam Movement, OGP, BSDP-PA members, as well as students and bloggers, participated in the rally. [size=200-1000]",0,-6 days +00:00:00.000000000
1992,2019-11-15,Protests,Peaceful protest,Protesters (Belarus),Students (Belarus); Youth Bloc,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Zavodski,53.8619,27.6622,"On 15 November, 7 students, including Youth Bloc members, held a protest outside the Belarusian State Economic University against forced early voting for students. [size=7]",0,-4 days +00:00:00.000000000
1993,2019-11-11,Protests,Peaceful protest,Protesters (Belarus),Students (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Zavodski,53.8619,27.6622,"On 11 November, more than 600 students protested at the Minsk Innovation University against the refusal of the Education Ministry to grant accreditation to certain faculties of the university. [size=more than 600]",0,
1994,2019-11-10,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 10 November, more than 60 people held an electoral rally in Gomel, demanding judicial reforms, softer drug policies, and the resignation of president Lukashenka. [size=more than 60]",0,-11 days +00:00:00.000000000
1995,2019-11-10,Protests,Peaceful protest,Protesters (Belarus),BPF: Conservative Christian Party of the Belarusian People's Front; BCD: Belarusian Christian Democracy; MFF: Movement 'For Freedom',Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 10 November, between 150 and 400 people protested in a park in Brest against the construction of a battery plant near the city. BPF, MFF, BCD members participated in the rally. [size=150-400]",0,0 days 00:00:00.000000000
1996,2019-11-10,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 10 November, around 70 people protested in central Brest against the construction of a battery plant near the city. The protest was hosted by an electoral rally of a BSDP-PA candidate MP. [size=around 70]",0,-7 days +00:00:00.000000000
1997,2019-11-09,Protests,Peaceful protest,Protesters (Belarus),OGP: United Civic Party of Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 9 November, several OGP members and the OGP leader and candidate MP held an electoral protest in the Tsentralny district of Minsk, demanding independent justice and equality before law in belarus. [size=several]",0,-1 days +00:00:00.000000000
1998,2019-11-08,Protests,Protest with intervention,Protesters (Belarus),Students (Belarus); Labour Group (Belarus); Journalists (Belarus); Razam Movement; OGP: United Civic Party of Belarus; European Belarus,Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 8 November, approximately 1000 people protested in Minsk's Freedom Square, condemning the integration with Russia, the Astravetsk nuclear power plant, the new conscription law, and the political repressions. Students, pensioners, bloggers, as well as OGP, European Belarus and Razam activists participated in the rally. Policemen in plain clothes attempted to prevent by force the protesters from bringing loudspeakers. [size= approximately 1000]",0,-10 days +00:00:00.000000000
1999,2019-11-08,Protests,Peaceful protest,Protesters (Belarus),Youth Bloc,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Pershamayski,53.9348,27.6634,"As reported on 8 November, at least three people, mainly activists of the Youth Bloc, held an electoral protest near the Vostok metro station in Minsk, condemning the new conscription law and demanding its reform. [size=at least 3]",0,-5 days +00:00:00.000000000
2000,2019-11-06,Protests,Peaceful protest,Protesters (Belarus),Youth Bloc,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Maskouski,53.8705,27.4894,"On 6 November, at least three members and candidate MPs from the Youth Bloc held an electoral protest outside the chemistry and law faculties of the Belarusian National University, condemning the state of the education and the new conscription law. [size=at least 3]",0,-21 days +00:00:00.000000000
2001,2019-11-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 5 November, at least 4 people took part in an electoral protest in Mogilev organized by two candidate MPs against a chemical plant near the city. [size=at least 4]",0,-5 days +00:00:00.000000000
2002,2019-11-05,Protests,Peaceful protest,Protesters (Belarus),BCD: Belarusian Christian Democracy,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 5 November, an electoral protest for the education reform organized by the BCD took place in Zhodzina of the Minsk region. BCD vice-president participated in the protest. [size=no report]",0,
2003,2019-11-04,Protests,Peaceful protest,Protesters (Belarus),BCD: Belarusian Christian Democracy,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Baranovichy,Baranovichi,53.1327,26.0139,"On 4 November, an electoral protest for fair elections organized by the BCD took place in Baranovichy of the Brest region. BCD vice-president participated in the protest. [size=no report]",0,-204 days +00:00:00.000000000
2004,2019-11-03,Protests,Protest with intervention,Protesters (Belarus),MF: Young Front,Protesters,Private Security Forces (Belarus),Police Forces of Belarus (1994-),Other Forces,PROTESTERS VERSUS OTHER,Minsk,Minsk,Kurapaty,53.9679,27.6082,"On 3 November, 6 activists demonstrating outside the Poyedem Poyedim restaurant in the Kurapaty memorial forest were reportedly beaten up by the security personnel of the restaurant and by policemen during their arrest, leading to Young Front's member receiving a neck trauma. [size=6]",0,-37 days +00:00:00.000000000
2005,2019-11-03,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 3 November, approximately 200 people held an electoral protest in Brest against a battery plant near the city. BSDP-PA candidate MPs offered their electoral platform for the protest to be legal. [size=approximately 200]",0,-2 days +00:00:00.000000000
2006,2019-11-03,Protests,Peaceful protest,Protesters (Belarus),European Belarus; Razam Movement; BPF: Conservative Christian Party of the Belarusian People's Front; MF: Youth Front; Christian Orthodox Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Pershamayski,53.9348,27.6634,"On 3 November, between 250 and 325 people marched from Chaluskintsau Park to the Kurapaty memorial forest to mark the Dzyady memorial day. The protesters protested against integration with Russia and political repressions. Razam, European Belarus, BPF, Young Front activists and representatives of the self-governing Orthodox Belarusian Church participated in the rally. [size=250-325]",0,-39 days +00:00:00.000000000
2007,2019-11-03,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"On 3 November, a protest against the integration with Russia organized by the BDSP-PA was held in Vitebsk. [size=no report]",0,-45 days +00:00:00.000000000
2008,2019-11-02,Protests,Peaceful protest,Protesters (Belarus),Youth Bloc; BSDP-PA: Belarusian Social Democratic Party-People's Assembly; Belarusian Green Party,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Leninski,53.8594,27.5878,"On 2 November, around 20 members of the Young Bloc held a protest in Minsk's UN square, demanding the legalization of light narcotics. BSDP-PA, Belarusian Green Party members were present at the rally. [size=around 20]",0,-2 days +00:00:00.000000000
2009,2019-11-01,Strategic developments,Other,Government of Belarus (1994-),,State Forces,,,NaN,SOLE MILITARY ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 1 November, the electoral commission of the 4th Brest constituency cancelled the candidacy of a Brest-battery plant protest leader, thus eliminating all the leaders of the Brest environmental protest from of the parliamentary elections.",0,-5 days +00:00:00.000000000
2010,2019-10-31,Violence against civilians,Attack,Unidentified Armed Group (Belarus),,Political Militias,Civilians (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 31 October, two unidentified men beat a BSDP-PA activist in Mogilev for his support for the opposition in Belarus. The activist had significant traumas in the chest and belt areas.",0,-6 days +00:00:00.000000000
2011,2019-10-31,Protests,Peaceful protest,Protesters (Belarus),European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Leninski,53.8594,27.5878,"On 31 October, an electoral protest was held at the intersection of Lenin and Nezalezhnosti streets in Minsk, where European Belarus activists demanded the resignation of the president of Belarus through a performance. [size=no report]",0,-2 days +00:00:00.000000000
2012,2019-10-30,Protests,Peaceful protest,Protesters (Belarus),OGP: United Civic Party of Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 30 October, a protest was held in Gomel against a construction in a green park. An OGP parliamentary candidate organized the rally. [size=no report]",0,-10 days +00:00:00.000000000
2013,2019-10-29,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly; European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 29 October, 36 people, including European Belarus and BSDP-PA activists, held a commemoration rally for the 1930s Stalinist repression victims, while condemning the politically motivated detentions in Belarus. [size=36]",0,-2 days +00:00:00.000000000
2014,2019-10-29,Protests,Peaceful protest,Protesters (Belarus),European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Leninski,53.8594,27.5878,"On 29 October, hundreds of people participated in an electoral protest of European Belarus, organized at the intersection of the Lenin and Nezalezhnosti streets in Minsk. The protesters demanded higher wages and the cancellation of the new conscription law and the penalization of unemployed people. [size=hundreds]",0,-32 days +00:00:00.000000000
2015,2019-10-27,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 27 October, members of the BSDP-PA party, led by Mikalay Statkevich, held an electoral protest in the Vierchni Horad neighborhood of Minsk in support of the political detainees in Belarus. [size=no report]",0,-20 days +00:00:00.000000000
2016,2019-10-27,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly; European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 27 October, at least 130 people marched in Brest against the operation of a battery plant near the city, but also condemned the elimination of independent candidates from the parliamentary elections. BSDP-PA and European Belarus members and candidates participated in the rally. [size=at least 130]",0,-7 days +00:00:00.000000000
2017,2019-10-27,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Lida,Lida,53.8833,25.2997,"As reported on 27 October, members of the BSDP-PA party held an electoral protest in Lida in support of the political detainees. [size=no report]",0,
2018,2019-10-26,Protests,Peaceful protest,Protesters (Belarus),European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Frunzenski,53.9006,27.4950,"On 26 October, around 100 people attended European Belarus' electoral protest against the Astravets NPP, held next to the Spartivnaya metro station in Minsk. [size=around 100]",0,-1 days +00:00:00.000000000
2019,2019-10-25,Protests,Peaceful protest,Protesters (Belarus),OGP: United Civic Party of Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 25 October, around 4 people, including OGP members and MP candidates, held an electoral rally in Mogilev, demanding the factories to be removed from the city. [size=around 4]",0,-45 days +00:00:00.000000000
2020,2019-10-25,Strategic developments,Other,Government of Belarus (1994-),Judges (Belarus),State Forces,Civilians (Belarus),Anarchist Group (Belarus),Civilians,MILITARY VERSUS CIVILIANS,Minsk,City of Minsk,Minsk-Frunzenski,53.9006,27.4950,"On 25 October, the Minsk City Court sentenced anarchist Zmiter Paliyenka to 2 years of domestic arrest and rehabilitation, ending a string of protests demanding his freedom.",0,0 days 00:00:00.000000000
2021,2019-10-25,Protests,Peaceful protest,Protesters (Belarus),European Belarus; Anarchist Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Frunzenski,53.9006,27.4950,"On 25 October, an electoral protest of European Belarus against the Astravets NPP was held next to the Pushkinskaya metro station in Minsk. Anarchist Zmiter Paliyenka participated in the rally. [size=no report]",0,-2 days +00:00:00.000000000
